Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2023,mar,03-01-2023,Rajasthan,EXCAVATOR (NT),Others,Others,0
2023,mar,03-01-2023,Rajasthan,FIRE FIGHTING VEHICLE,Others,Others,0
2023,mar,03-01-2023,Rajasthan,FIRE TENDERS,Others,Others,0
2023,mar,03-01-2023,Rajasthan,FORK LIFT,Others,Others,0
2023,mar,03-01-2023,Rajasthan,GOODS CARRIER,Others,Others,0
2023,mar,03-01-2023,Rajasthan,HARVESTER,Others,Others,0
2023,mar,03-01-2023,Rajasthan,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6055
2023,mar,03-01-2023,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Rajasthan,MOPED,2-Wheelers,2W_Personal,175
2023,mar,03-01-2023,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,5
2023,mar,03-01-2023,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,420
2023,mar,03-01-2023,Rajasthan,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0
2023,mar,03-01-2023,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,17
2023,mar,03-01-2023,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,128
2023,mar,03-01-2023,Rajasthan,OMNI BUS,Bus,Bus,0
2023,mar,03-01-2023,Rajasthan,PRIVATE SERVICE VEHICLE,Others,Others,0
2023,mar,03-01-2023,Rajasthan,RECOVERY VEHICLE,Others,Others,0
2023,mar,03-01-2023,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,101
2023,mar,03-01-2023,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,57
2023,mar,03-01-2023,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Rajasthan,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2023,mar,03-01-2023,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0
2023,mar,03-01-2023,Sikkim,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,Sikkim,BUS,Bus,Bus,0
2023,mar,03-01-2023,Sikkim,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,Sikkim,EARTH MOVING EQUIPMENT,Others,Others,0
2023,mar,03-01-2023,Sikkim,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2023,mar,03-01-2023,Sikkim,GOODS CARRIER,Others,Others,0
2023,mar,03-01-2023,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0
2023,mar,03-01-2023,Sikkim,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0
2023,mar,03-01-2023,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0
2023,mar,03-01-2023,Sikkim,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2023,mar,03-01-2023,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,BUS,Bus,Bus,0
2023,mar,03-01-2023,Tamil Nadu,CAMPER VAN / TRAILER,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2023,mar,03-01-2023,Tamil Nadu,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2023,mar,03-01-2023,Tamil Nadu,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,83
2023,mar,03-01-2023,Tamil Nadu,EXCAVATOR (NT),Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,FIRE TENDERS,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,FORK LIFT,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,GOODS CARRIER,Others,Others,22
2023,mar,03-01-2023,Tamil Nadu,HARVESTER,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7724
2023,mar,03-01-2023,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2023,mar,03-01-2023,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,246
2023,mar,03-01-2023,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0
2023,mar,03-01-2023,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,571
2023,mar,03-01-2023,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,417
2023,mar,03-01-2023,Tamil Nadu,OMNI BUS,Bus,Bus,0
2023,mar,03-01-2023,Tamil Nadu,OMNI BUS (PRIVATE USE),Bus,Bus,0
2023,mar,03-01-2023,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,RECOVERY VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,278
2023,mar,03-01-2023,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2023,mar,03-01-2023,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1
2023,mar,03-01-2023,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2023,mar,03-01-2023,Tamil Nadu,VEHICLE FITTED WITH RIG,Others,Others,0
2023,mar,03-01-2023,Tripura,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,Tripura,BUS,Bus,Bus,0
2023,mar,03-01-2023,Tripura,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,Tripura,EARTH MOVING EQUIPMENT,Others,Others,0
2023,mar,03-01-2023,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,213
2023,mar,03-01-2023,Tripura,GOODS CARRIER,Others,Others,0
2023,mar,03-01-2023,Tripura,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,15
2023,mar,03-01-2023,Tripura,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Tripura,MOTOR CAB,4-Wheelers,4W_Shared,4
2023,mar,03-01-2023,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,5
2023,mar,03-01-2023,Tripura,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,8
2023,mar,03-01-2023,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2023,mar,03-01-2023,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,184
2023,mar,03-01-2023,Tripura,TRACTOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Uttarakhand,ADAPTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,AGRICULTURAL TRACTOR,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,ARTICULATED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,BUS,Bus,Bus,0
2023,mar,03-01-2023,Uttarakhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2023,mar,03-01-2023,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,653
2023,mar,03-01-2023,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,34
2023,mar,03-01-2023,Uttarakhand,GOODS CARRIER,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,HEARSES,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,587
2023,mar,03-01-2023,Uttarakhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Uttarakhand,MOBILE WORKSHOP,Others,Others,0
2023,mar,03-01-2023,Uttarakhand,MOPED,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,Uttarakhand,MOTOR CAB,4-Wheelers,4W_Shared,2
2023,mar,03-01-2023,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,46
2023,mar,03-01-2023,Uttarakhand,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2023,mar,03-01-2023,Uttarakhand,OMNI BUS,Bus,Bus,0
2023,mar,03-01-2023,Uttarakhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,5
2023,mar,03-01-2023,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,60
2023,mar,03-01-2023,Uttarakhand,TRACTOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Uttarakhand,TRAILER (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,ADAPTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,ARMOURED/SPECIALISED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,ARTICULATED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,BUS,Bus,Bus,1
2023,mar,03-01-2023,Uttar Pradesh,CAMPER VAN / TRAILER,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,CASH VAN,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,DUMPER,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2023,mar,03-01-2023,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,16596
2023,mar,03-01-2023,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1019
2023,mar,03-01-2023,Uttar Pradesh,FORK LIFT,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,GOODS CARRIER,Others,Others,1
2023,mar,03-01-2023,Uttar Pradesh,HARVESTER,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3466
2023,mar,03-01-2023,Uttar Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,8
2023,mar,03-01-2023,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,9
2023,mar,03-01-2023,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,11
2023,mar,03-01-2023,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,420
2023,mar,03-01-2023,Uttar Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2023,mar,03-01-2023,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,76
2023,mar,03-01-2023,Uttar Pradesh,OMNI BUS,Bus,Bus,0
2023,mar,03-01-2023,Uttar Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2023,mar,03-01-2023,Uttar Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,QUADRICYCLE (PRIVATE),Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,RECOVERY VEHICLE,Others,Others,2
2023,mar,03-01-2023,Uttar Pradesh,ROAD ROLLER,Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,87
2023,mar,03-01-2023,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,513
2023,mar,03-01-2023,Uttar Pradesh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2023,mar,03-01-2023,Uttar Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,Uttar Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,West Bengal,ADAPTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,AGRICULTURAL TRACTOR,Others,Others,0
2023,mar,03-01-2023,West Bengal,AMBULANCE,Others,Others,0
2023,mar,03-01-2023,West Bengal,ARTICULATED VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,BUS,Bus,Bus,5
2023,mar,03-01-2023,West Bengal,CAMPER VAN / TRAILER,Others,Others,0
2023,mar,03-01-2023,West Bengal,CASH VAN,Others,Others,0
2023,mar,03-01-2023,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,DUMPER,Others,Others,0
2023,mar,03-01-2023,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0
2023,mar,03-01-2023,West Bengal,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2023,mar,03-01-2023,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,266
2023,mar,03-01-2023,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2023,mar,03-01-2023,West Bengal,EXCAVATOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,West Bengal,EXCAVATOR (NT),Others,Others,0
2023,mar,03-01-2023,West Bengal,FORK LIFT,Others,Others,0
2023,mar,03-01-2023,West Bengal,GOODS CARRIER,Others,Others,3
2023,mar,03-01-2023,West Bengal,HARVESTER,Others,Others,0
2023,mar,03-01-2023,West Bengal,HEARSES,Others,Others,0
2023,mar,03-01-2023,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,73
2023,mar,03-01-2023,West Bengal,MAXI CAB,Others,Others,0
2023,mar,03-01-2023,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1073
2023,mar,03-01-2023,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,West Bengal,MOBILE CLINIC,Others,Others,0
2023,mar,03-01-2023,West Bengal,MOPED,2-Wheelers,2W_Personal,0
2023,mar,03-01-2023,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,104
2023,mar,03-01-2023,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,175
2023,mar,03-01-2023,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,30
2023,mar,03-01-2023,West Bengal,OMNI BUS,Bus,Bus,0
2023,mar,03-01-2023,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,0
2023,mar,03-01-2023,West Bengal,PRIVATE SERVICE VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,RECOVERY VEHICLE,Others,Others,0
2023,mar,03-01-2023,West Bengal,SNORKED LADDERS,Others,Others,0
2023,mar,03-01-2023,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,41
2023,mar,03-01-2023,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,64
2023,mar,03-01-2023,West Bengal,TRACTOR (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,West Bengal,TRAILER (COMMERCIAL),Others,Others,0
2023,mar,03-01-2023,West Bengal,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Andhra Pradesh,CASH VAN,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,DUMPER,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Andhra Pradesh,FIRE TENDERS,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2014,apr,04-01-2014,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Andhra Pradesh,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Andhra Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,RECOVERY VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,ROAD ROLLER,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,TRAILER (AGRICULTURAL),Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2014,apr,04-01-2014,Andhra Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,DUMPER,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Arunachal Pradesh,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Arunachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Arunachal Pradesh,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Arunachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Arunachal Pradesh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Arunachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Arunachal Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Assam,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Assam,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Assam,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Assam,BUS,Bus,Bus,0
2014,apr,04-01-2014,Assam,CASH VAN,Others,Others,0
2014,apr,04-01-2014,Assam,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Assam,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Assam,DUMPER,Others,Others,0
2014,apr,04-01-2014,Assam,EXCAVATOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Assam,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Assam,FIRE TENDERS,Others,Others,0
2014,apr,04-01-2014,Assam,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Assam,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Assam,MOBILE CLINIC,Others,Others,0
2014,apr,04-01-2014,Assam,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Assam,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Assam,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Assam,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2014,apr,04-01-2014,Assam,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Assam,TRAILER (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Andaman & Nicobar Island,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Andaman & Nicobar Island,BUS,Bus,Bus,0
2014,apr,04-01-2014,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Andaman & Nicobar Island,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Andaman & Nicobar Island,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Andaman & Nicobar Island,OMNI BUS,Bus,Bus,0
2014,apr,04-01-2014,Andaman & Nicobar Island,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2014,apr,04-01-2014,Bihar,AGRICULTURAL TRACTOR,Others,Others,0
2014,apr,04-01-2014,Bihar,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Bihar,BUS,Bus,Bus,0
2014,apr,04-01-2014,Bihar,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Bihar,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Bihar,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Bihar,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2014,apr,04-01-2014,Bihar,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Bihar,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2014,apr,04-01-2014,Bihar,TRACTOR (COMMERCIAL),Others,Others,0
2014,apr,04-01-2014,Bihar,TRAILER (COMMERCIAL),Others,Others,1
2014,apr,04-01-2014,Chhattisgarh,ADAPTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,AGRICULTURAL TRACTOR,Others,Others,2
2014,apr,04-01-2014,Chhattisgarh,AMBULANCE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,ARTICULATED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,BUS,Bus,Bus,0
2014,apr,04-01-2014,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,CRANE MOUNTED VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,EARTH MOVING EQUIPMENT,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2014,apr,04-01-2014,Chhattisgarh,EXCAVATOR (NT),Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,FIRE FIGHTING VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,GOODS CARRIER,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,HARVESTER,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,MAXI CAB,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,19
2014,apr,04-01-2014,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,0
2014,apr,04-01-2014,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,0
2014,apr,04-01-2014,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,0
2014,apr,04-01-2014,Chhattisgarh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2014,apr,04-01-2014,Chhattisgarh,PRIVATE SERVICE VEHICLE,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,ROAD ROLLER,Others,Others,0
2014,apr,04-01-2014,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2014,apr,04-01-2014,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
