originalPrice,price,sold,tagText,discount_percentage,adjustable,and,bed,bedroom,bedside,bench,black,cabinet,cabinets,chair,chairs,charging,chest,closet,clothes,coffee,computer,conversation,couch,cushions,desk,dining,drawer,drawers,dresser,dressing,end,fabric,folding,for,frame,furniture,gaming,garden,glass,hanging,home,household,inch,kitchen,large,leather,led,light,lights,living,lounge,makeup,metal,mirror,modern,nightstand,of,office,organizer,ottoman,outdoor,patio,piece,pieces,portable,power,rack,rattan,room,round,seat,sectional,set,sets,shaped,shelf,shelves,shoe,shoes,side,simple,small,sofa,space,stand,station,steel,stool,storage,swing,table,tables,top,tv,up,upholstered,vanity,velvet,wardrobe,white,wicker,with,wood,wooden
251.91819277108434,14.38,14,0,94.29179772932598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26931967165117365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467972391568106,0.0,0.0,0.1338193504972565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16036138732099156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42244131490850123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22803310775250088,0.0,0.15046707329371325,0.0,0.0,0.0,0.0,0.0,0.0,0.23400631974125202,0.0,0.6606442721405517,0.280408147502586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,225.27,0,1,10.57811366378739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4527213542843377,0.5406143063881113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305773986116862,0.0,0.0,0.0,0.0,0.0,0.3620660438183906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23668723790186375,0.24601213856708015,0.0,0.0,0.0,0.0,0.0,0.28895141530503854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795608254327028,0.0,0.0,0.0
15.4,15.4,700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22827467207477106,0.3139175893673162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559791294161696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26377890652709174,0.0,0.0,0.0,0.0,0.0,0.24619768472946243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657941881583702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727565325604433,0.27983134707875623,0.5133623203687318,0.3268422583589728,0.0,0.0,0.0,0.0,0.3179769295438434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.51,57.46,44,1,51.10203386945792,0.0,0.0,0.0,0.1877186036819857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30372376040856147,0.0,0.27491573951622905,0.16468626832017957,0.0,0.0,0.0,0.0,0.0,0.33572718436429266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806314739211255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29677066600111207,0.0,0.0,0.0,0.0,0.0,0.32738098231841345,0.0,0.17092973370743186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948768748773663,0.0,0.0,0.0,0.0,0.0
16.05,13.55,8,1,15.57632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23351999113357003,0.3211308202502468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036822074691947,0.0,0.1595632340076484,0.0,0.0,0.0,0.0,0.23045694509084433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19121137171723987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25185484062944175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719016345438739,0.0,0.17941361049202653,0.0,0.0,0.0,0.0,0.0,0.0,0.27902396041675226,0.0,0.5251584129383768,0.33435247362468423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,193.21,0,1,23.304467265860353,0.0,0.0,0.0,0.4000427513681502,0.0,0.0,0.0,0.513626845608823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224663763226406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754795385197092,0.0,0.0,0.0,0.36132998102373576,0.25344484037760784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27697715882025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31693206890988834,0.0,0.0,0.12670680457758537,0.0,0.3284179716092988
35.67,29.67,332,1,16.82085786375105,0.0,0.0,0.0,0.14647386965759981,0.0,0.0,0.0,0.18806217930222102,0.5172367607947327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12850210116197117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15398950256015903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20282790336992879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21897231881491824,0.0,0.14448833447544548,0.0,0.0,0.0,0.0,0.0,0.0,0.2247081880176023,0.0,0.6343938808193695,0.2692662608443685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,148.46,4,1,41.06817043781185,0.0,0.0,0.0,0.0,0.3209901202094458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046044813040655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828030358432074,0.0,0.0,0.0,0.0,0.2640221568318072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2190606091374407,0.0,0.0,0.0,0.0,0.22582851288248137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20554454711015124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30571633720280433,0.0,0.0,0.2326994473187945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329090743266067,0.35807622347467516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,155.24,2,2,38.37682054941339,0.48774442641126076,0.31639520552411166,0.4666226715977568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889581239679989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462707408532024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324905800665937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36782975422411496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,57.14,0,1,77.31803353641767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911238824447513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21575399627713554,0.0,0.0,0.0,0.0,0.0,0.0,0.28409472338434955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878024740798782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800025934990747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353037045665293,0.0,0.0,0.0,0.0,0.0,0.30736941710471816,0.0,0.0,0.24576747187604486,0.0,0.31850876071794865
2559.3,1529.58,5,1,40.23443910444263,0.0,0.15535477998493866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26894838730640896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28376552482548967,0.0,0.7670337483167384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20128630620349766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33509119004247406,0.2507127151386398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13787264022815965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,11.18,16,1,95.56205136396831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429695338707754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33934762566495913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085339586607472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319731594004344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,22.82,5,1,90.9415037679568,0.0,0.0,0.0,0.5038890250358379,0.3881175121827097,0.0,0.0,0.32347909014839876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21033497750992006,0.0,0.22103191040465098,0.0,0.0,0.0,0.0,0.31923606434930635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730551349763645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34999016771649427,0.0,0.0,0.0,0.0,0.0,0.0,0.22941151057511996,0.0,0.21478474582776988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,501.86,0,1,-99.21546533800178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998847065976483,0.0,0.0,0.359395999121711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272823934041442,0.5671450650300623,0.35547862762944354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47207710835407435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254443590273014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14432880705388682,0.0,0.0
251.91819277108434,566.39,1,1,-124.83092378908623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2410201316057694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2779162308967808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37932966827649023,0.39427433325886824,0.24712566067897848,0.0,0.0,0.0,0.0,0.23154574257427576,0.0,0.0,0.0,0.22947960345159707,0.16409195690807185,0.49108948574411326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22003146080723907,0.17688697846919926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22402077128142003,0.0,0.0,0.0
251.91819277108434,28.05,8,2,88.86543298383822,0.0,0.0,0.0,0.0,0.3255876561392195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089673260117211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18542132055805305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22219821044632318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20848855809681768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31009510700323184,0.0,0.0,0.23603239747062027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207225623522069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.03,29.03,19,1,17.12817584927205,0.0,0.0,0.0,0.23811939906475627,0.0,0.0,0.0,0.0,0.0,0.272692940148469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089030840707325,0.0,0.37645098174685493,0.0,0.4301524157165462,0.3017184182459549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851331760177689,0.2963667286431359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882444074657211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,160.41,0,1,36.32456702094436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27779965425123126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618400173699038,0.0,0.0,0.24064584222305788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18981934276101806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020204240388479,0.0,0.0,0.0,0.0,0.3010488555614158,0.0,0.3174502760934231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37734319643044023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145915850549352,0.1970156348893653,0.0,0.18445435870992546,0.0,0.0,0.0,0.0,0.0,0.2972654066707554,0.0,0.0,0.0,0.0,0.274122015263502,0.0,0.0
251.91819277108434,22.37,11,1,91.12013318532838,0.0,0.0,0.0,0.0,0.0,0.6733178620363076,0.0,0.0,0.31980109858906863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15890252293537488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2707757585134107,0.0,0.17867070402171165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229838645201031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492671919662752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11473720007644335,0.0,0.0
30.07,24.07,135,1,19.953441968739607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21124743462928738,0.2905021605600399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14434448923042434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24410337251482217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2459683322617522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25241134839041746,0.2589584453762018,0.7126051626374351,0.30246276548876305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.52,34.02,56,1,6.845564074479736,0.0,0.20247057161522525,0.0,0.0,0.0,0.0,0.0,0.2706189219966067,0.0,0.0,0.0,0.0,0.0,0.31631792794706054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830671823749678,0.0,0.0,0.0,0.0,0.0,0.0,0.3698255568427399,0.0,0.3332195754022182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267485348712592,0.0,0.0,0.33173920172145427,0.3042947263250431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19192305647011365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3339693614841497,0.0,0.0,0.0,0.0,0.0
251.91819277108434,206.97,1,1,17.842376636898287,0.0,0.0,0.3595141443777741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264967443697724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822428519694078,0.0,0.0,0.0,0.0,0.0,0.0,0.37164412405350317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4336084158026867,0.0,0.0,0.2310709138377543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32150557292345816,0.3553784823331454,0.0
52.34,29.34,28,1,43.943446694688575,0.0,0.20319468198199736,0.0,0.21152771541958185,0.0,0.0,0.0,0.0,0.0,0.4844805997932814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34224627659550816,0.0,0.0,0.3711481911271731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22925178368799753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604183327864597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344112930283169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36065819523409876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,343.13,7,1,-36.20691551713336,0.0,0.1995136039027329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840292885023894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17339399417121637,0.0,0.3644244646143014,0.0,0.3283530927436555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24870265912127001,0.2585009381161121,0.3240495752795395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303391950212993,0.32197655808465425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29375272316151724,0.0,0.0,0.0
14.31,8.31,2,1,41.92872117400419,0.0,0.0,0.0,0.18865403250617754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550692370176484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214442690616069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171781501175787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967618479658792,0.0,0.0,0.0,0.0,0.0
251.91819277108434,105.55,1,1,58.10147776984401,0.0,0.0,0.0,0.3286927324802375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24664201668890576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36557633337129036,0.44143094368709257,0.0,0.0,0.0,0.0,0.4116119327404749,0.24068686813934081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382809826187607,0.0,0.0,0.0,0.22685827480911722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28407144478517465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10410788766453279,0.0,0.26984266085235187
251.91819277108434,37.89,16,1,84.95940305731301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6009929400013573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464973891765027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152224758599816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896032065584566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4410744634894064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.91819277108434,26.95,2,2,89.30208267074653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26386629895030045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38934858542323303,0.0,0.0,0.0,0.0,0.0,0.20214122009552554,0.0,0.0,0.0,0.0,0.29195226801380725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24223437319658,0.0,0.32059105297905127,0.34184438777437115,0.0,0.0,0.0,0.0,0.3320634843106442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22728848755261022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33501289125656664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31656200639295057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.95,7.95,57,1,43.01075268817204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315897829722244,0.0,0.24467132885495071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14936677549358504,0.0,0.15696306971470125,0.0,0.0,0.0,0.0,0.22670153161220946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18809548487628514,0.3277278422991011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24775073752772608,0.0,0.0,0.0,0.0,0.0,0.3048505650737932,0.0,0.26747085870925363,0.0,0.176489974188392,0.0,0.0,0.0,0.0,0.0,0.0,0.2744771226488642,0.0,0.5166006887110168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
