Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2021,may,2021-05-01,Nagaland,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Nagaland,TRAILER (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Odisha,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Odisha,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Odisha,BUS,Bus,Bus,0
2021,may,2021-05-01,Odisha,CASH VAN,Others,Others,0
2021,may,2021-05-01,Odisha,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Odisha,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Odisha,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Odisha,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,may,2021-05-01,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4
2021,may,2021-05-01,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2021,may,2021-05-01,Odisha,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Odisha,FORK LIFT,Others,Others,0
2021,may,2021-05-01,Odisha,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Odisha,HARVESTER,Others,Others,0
2021,may,2021-05-01,Odisha,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18
2021,may,2021-05-01,Odisha,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Odisha,MOPED,2-Wheelers,2W_Personal,10
2021,may,2021-05-01,Odisha,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Odisha,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Odisha,OMNI BUS,Bus,Bus,0
2021,may,2021-05-01,Odisha,OMNI BUS (PRIVATE USE),Bus,Bus,0
2021,may,2021-05-01,Odisha,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,may,2021-05-01,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2021,may,2021-05-01,Odisha,TRACTOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Odisha,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Odisha,TRAILER (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Punjab,ADAPTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Punjab,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Punjab,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Punjab,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,Punjab,BUS,Bus,Bus,0
2021,may,2021-05-01,Punjab,CAMPER VAN / TRAILER,Others,Others,0
2021,may,2021-05-01,Punjab,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2021,may,2021-05-01,Punjab,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Punjab,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Punjab,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,55
2021,may,2021-05-01,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2021,may,2021-05-01,Punjab,FORK LIFT,Others,Others,0
2021,may,2021-05-01,Punjab,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Punjab,HARVESTER,Others,Others,0
2021,may,2021-05-01,Punjab,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,15
2021,may,2021-05-01,Punjab,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Punjab,MOPED,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,6
2021,may,2021-05-01,Punjab,ROAD ROLLER,Others,Others,0
2021,may,2021-05-01,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,may,2021-05-01,Puducherry,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2021,may,2021-05-01,Puducherry,MOPED,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Puducherry,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,may,2021-05-01,Puducherry,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2021,may,2021-05-01,Rajasthan,ADAPTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Rajasthan,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Rajasthan,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Rajasthan,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,Rajasthan,BUS,Bus,Bus,0
2021,may,2021-05-01,Rajasthan,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Rajasthan,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Rajasthan,DUMPER,Others,Others,0
2021,may,2021-05-01,Rajasthan,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,22
2021,may,2021-05-01,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2021,may,2021-05-01,Rajasthan,EXCAVATOR (NT),Others,Others,0
2021,may,2021-05-01,Rajasthan,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Rajasthan,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,32
2021,may,2021-05-01,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Rajasthan,MOPED,2-Wheelers,2W_Personal,1
2021,may,2021-05-01,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,7
2021,may,2021-05-01,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2021,may,2021-05-01,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,may,2021-05-01,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0
2021,may,2021-05-01,Sikkim,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Sikkim,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,may,2021-05-01,Tamil Nadu,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,62
2021,may,2021-05-01,Tamil Nadu,FIRE FIGHTING VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,FIRE TENDERS,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,HARVESTER,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,215
2021,may,2021-05-01,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,7
2021,may,2021-05-01,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,14
2021,may,2021-05-01,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,15
2021,may,2021-05-01,Tamil Nadu,OMNI BUS (PRIVATE USE),Bus,Bus,0
2021,may,2021-05-01,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,may,2021-05-01,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,may,2021-05-01,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,may,2021-05-01,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2021,may,2021-05-01,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2021,may,2021-05-01,Tripura,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Tripura,CAMPER VAN / TRAILER,Others,Others,0
2021,may,2021-05-01,Tripura,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Tripura,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,136
2021,may,2021-05-01,Tripura,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Tripura,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Tripura,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Tripura,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Tripura,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,26
2021,may,2021-05-01,Tripura,TRACTOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttarakhand,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Uttarakhand,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Uttarakhand,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttarakhand,BUS,Bus,Bus,0
2021,may,2021-05-01,Uttarakhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,30
2021,may,2021-05-01,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,3
2021,may,2021-05-01,Uttarakhand,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttarakhand,EXCAVATOR (NT),Others,Others,0
2021,may,2021-05-01,Uttarakhand,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,Uttarakhand,HEARSES,Others,Others,0
2021,may,2021-05-01,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2021,may,2021-05-01,Uttarakhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Uttarakhand,MOPED,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Uttarakhand,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,0
2021,may,2021-05-01,Uttarakhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2021,may,2021-05-01,Uttarakhand,TRACTOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttarakhand,TRAILER (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,ADAPTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,AMBULANCE,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,BUS,Bus,Bus,0
2021,may,2021-05-01,Uttar Pradesh,CAMPER VAN / TRAILER,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,CASH VAN,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,DUMPER,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2021,may,2021-05-01,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,577
2021,may,2021-05-01,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,22
2021,may,2021-05-01,Uttar Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,FIRE TENDERS,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,GOODS CARRIER,Others,Others,1
2021,may,2021-05-01,Uttar Pradesh,HARVESTER,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,MAXI CAB,Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,25
2021,may,2021-05-01,Uttar Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,3
2021,may,2021-05-01,Uttar Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2021,may,2021-05-01,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,may,2021-05-01,Uttar Pradesh,OMNI BUS,Bus,Bus,0
2021,may,2021-05-01,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2021,may,2021-05-01,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,13
2021,may,2021-05-01,Uttar Pradesh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2021,may,2021-05-01,Uttar Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,Uttar Pradesh,TRAILER (AGRICULTURAL),Others,Others,0
2021,may,2021-05-01,West Bengal,AGRICULTURAL TRACTOR,Others,Others,0
2021,may,2021-05-01,West Bengal,AMBULANCE,Others,Others,0
2021,may,2021-05-01,West Bengal,ARTICULATED VEHICLE,Others,Others,0
2021,may,2021-05-01,West Bengal,BUS,Bus,Bus,0
2021,may,2021-05-01,West Bengal,CAMPER VAN / TRAILER,Others,Others,0
2021,may,2021-05-01,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2021,may,2021-05-01,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0
2021,may,2021-05-01,West Bengal,DUMPER,Others,Others,0
2021,may,2021-05-01,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0
2021,may,2021-05-01,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,195
2021,may,2021-05-01,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2021,may,2021-05-01,West Bengal,EXCAVATOR (COMMERCIAL),Others,Others,0
2021,may,2021-05-01,West Bengal,EXCAVATOR (NT),Others,Others,0
2021,may,2021-05-01,West Bengal,FIRE TENDERS,Others,Others,0
2021,may,2021-05-01,West Bengal,GOODS CARRIER,Others,Others,0
2021,may,2021-05-01,West Bengal,HARVESTER,Others,Others,0
2021,may,2021-05-01,West Bengal,HEARSES,Others,Others,0
2021,may,2021-05-01,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,1
2021,may,2021-05-01,West Bengal,MAXI CAB,Others,Others,0
2021,may,2021-05-01,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2021,may,2021-05-01,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,West Bengal,MOPED,2-Wheelers,2W_Personal,0
2021,may,2021-05-01,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,0
2021,may,2021-05-01,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,5
2021,may,2021-05-01,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2021,may,2021-05-01,West Bengal,OMNI BUS,Bus,Bus,0
2021,may,2021-05-01,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,0
2021,may,2021-05-01,West Bengal,PRIVATE SERVICE VEHICLE,Others,Others,0
2021,may,2021-05-01,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,may,2021-05-01,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2021,may,2021-05-01,West Bengal,TRACTOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,ADAPTED VEHICLE,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,BUS,Bus,Bus,0
2022,may,2022-05-01,Arunachal Pradesh,CAMPER VAN / TRAILER,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,DUMPER,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,GOODS CARRIER,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,MAXI CAB,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Arunachal Pradesh,MOBILE CLINIC,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,may,2022-05-01,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0
2022,may,2022-05-01,Arunachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2022,may,2022-05-01,Arunachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Arunachal Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Assam,ADAPTED VEHICLE,Others,Others,0
2022,may,2022-05-01,Assam,AMBULANCE,Others,Others,0
2022,may,2022-05-01,Assam,ARTICULATED VEHICLE,Others,Others,0
2022,may,2022-05-01,Assam,BUS,Bus,Bus,0
2022,may,2022-05-01,Assam,CAMPER VAN / TRAILER,Others,Others,0
2022,may,2022-05-01,Assam,CASH VAN,Others,Others,0
2022,may,2022-05-01,Assam,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,may,2022-05-01,Assam,CRANE MOUNTED VEHICLE,Others,Others,0
2022,may,2022-05-01,Assam,DUMPER,Others,Others,0
2022,may,2022-05-01,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3086
2022,may,2022-05-01,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,27
2022,may,2022-05-01,Assam,EXCAVATOR (NT),Others,Others,0
2022,may,2022-05-01,Assam,FIRE TENDERS,Others,Others,0
2022,may,2022-05-01,Assam,FORK LIFT,Others,Others,0
2022,may,2022-05-01,Assam,GOODS CARRIER,Others,Others,1
2022,may,2022-05-01,Assam,MAXI CAB,Others,Others,0
2022,may,2022-05-01,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,112
2022,may,2022-05-01,Assam,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Assam,MOBILE CLINIC,Others,Others,0
2022,may,2022-05-01,Assam,MOPED,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Assam,MOTOR CAB,4-Wheelers,4W_Shared,1
2022,may,2022-05-01,Assam,MOTOR CAR,4-Wheelers,4W_Personal,6
2022,may,2022-05-01,Assam,OMNI BUS,Bus,Bus,0
2022,may,2022-05-01,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,5
2022,may,2022-05-01,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,39
2022,may,2022-05-01,Assam,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2022,may,2022-05-01,Assam,TRACTOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Assam,TRAILER (AGRICULTURAL),Others,Others,0
2022,may,2022-05-01,Assam,TRAILER (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Assam,VEHICLE FITTED WITH GENERATOR,Others,Others,0
2022,may,2022-05-01,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0
2022,may,2022-05-01,Andaman & Nicobar Island,MAXI CAB,Others,Others,0
2022,may,2022-05-01,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Andaman & Nicobar Island,MOPED,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,may,2022-05-01,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,0
2022,may,2022-05-01,Andaman & Nicobar Island,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Andaman & Nicobar Island,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2022,may,2022-05-01,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2022,may,2022-05-01,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,AMBULANCE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,ARTICULATED VEHICLE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,BUS,Bus,Bus,0
2022,may,2022-05-01,Andhra Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,DUMPER,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,may,2022-05-01,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2022,may,2022-05-01,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,22
2022,may,2022-05-01,Andhra Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,FORK LIFT,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,GOODS CARRIER,Others,Others,16
2022,may,2022-05-01,Andhra Pradesh,HARVESTER,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,MAXI CAB,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1615
2022,may,2022-05-01,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,may,2022-05-01,Andhra Pradesh,MOBILE CLINIC,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,may,2022-05-01,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,59
2022,may,2022-05-01,Andhra Pradesh,OMNI BUS,Bus,Bus,0
2022,may,2022-05-01,Andhra Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,ROAD ROLLER,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,29
2022,may,2022-05-01,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,TRAILER (COMMERCIAL),Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0
2022,may,2022-05-01,Andhra Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0
2022,may,2022-05-01,Bihar,ADAPTED VEHICLE,Others,Others,0
